TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned
29.910000000000025,76.0,43.000000000000014,3.0,2834.84,2023-10-10 18:14:12,Debit,Baltimore,168.55.199.214,Branch,Student,2024-11-04 08:11:00,Low,
4.240000000000009,38.0,38.0,1.0,7822.73,2023-12-11 18:32:40,Debit,Phoenix,37.227.215.145,Branch,Student,2024-11-04 08:07:47,,
50.28999999999999,58.0,64.0,1.0,7604.9,2023-11-03 16:50:20,Debit,Jacksonville,79.47.176.19,ATM,Engineer,2024-11-04 08:07:31,Low,
135.85,57.0,269.0,1.0,1480.3900000000003,2023-12-05 16:32:49,Debit,New York,207.157.126.125,Online,Retired,2024-11-04 08:08:46,Low,Young
368.53,68.0,34.0,1.0,13696.31,2023-04-05 16:21:59,Debit,New York,133.63.96.21,Online,Retired,2024-11-04 08:06:23,,Young
17.94999999999999,64.0,135.0,1.0,12344.9,2023-09-27 17:47:10,Credit,Jacksonville,81.248.235.147,Online,Student,2024-11-04 08:06:25,,
127.80000000000001,31.0,47.0,1.0,8630.99,2023-03-23 17:09:53,Debit,Atlanta,221.23.158.87,Online,Student,2024-11-04 08:09:16,,
16.730000000000018,45.0,48.0,1.0,2202.62,2023-01-03 17:14:14,Credit,Indianapolis,109.105.179.186,Branch,Doctor,2024-11-04 08:06:23,Low,
317.12,44.0,80.0,1.0,14409.74,2023-07-06 17:52:32,Debit,El Paso,174.61.77.54,Online,Student,2024-11-04 08:06:37,Low,
476.63,79.0,115.0,1.0,4894.25,2023-06-19 16:24:14,Debit,Jacksonville,151.247.130.190,Branch,Student,2024-11-04 08:09:30,Low,
156.58,24.0,160.0,1.0,8981.61,2023-05-09 17:54:39,Credit,Dallas,200.13.225.150,Branch,Doctor,2024-11-04 08:07:53,,Young
55.120000000000005,34.0,261.0,1.0,3791.99,2023-11-20 16:29:14,Debit,Charlotte,166.41.54.117,Branch,Retired,2024-11-04 08:10:17,,Young
15.740000000000009,27.0,38.0,1.0,690.1599999999999,2023-08-24 17:34:13,Debit,Detroit,38.210.156.148,Branch,Student,2024-11-04 08:08:18,Low,
353.68,70.0,145.0,1.0,6777.12,2023-11-22 16:59:09,Credit,Philadelphia,61.95.76.233,Branch,Retired,2024-11-04 08:08:27,,Young
297.15,76.0,178.0,1.0,5449.37,2024-01-01 17:37:04,Debit,San Francisco,49.20.211.229,Online,Doctor,2024-11-04 08:08:05,Low,
647.85,36.0,121.0,1.0,13779.97,2023-08-21 17:32:04,Debit,Colorado Springs,116.106.207.139,Branch,Retired,2024-11-04 08:08:29,Low,Young
75.04000000000002,49.0,178.0,1.0,9648.6,2023-11-29 16:11:50,Debit,San Jose,5.74.9.122,Online,Engineer,2024-11-04 08:10:19,Low,Young
273.92,28.0,35.0,1.0,1029.1500000000005,2023-01-13 17:19:33,Debit,Denver,136.250.159.93,Branch,Student,2024-11-04 08:10:09,,
215.8,51.0,66.0,1.0,3656.62,2023-08-10 18:39:04,Credit,San Antonio,200.136.146.93,ATM,Student,2024-11-04 08:10:21,Low,
963.77,41.0,248.0,1.0,6710.51,2023-08-09 18:42:25,Debit,Chicago,86.83.61.143,Branch,Retired,2024-11-04 08:09:27,,Young
420.6,26.0,55.0,1.0,1778.75,2023-08-15 17:21:47,Debit,Charlotte,152.140.239.181,ATM,Engineer,2024-11-04 08:07:57,,
688.36,23.0,22.0,1.0,5191.13,2023-08-15 17:35:08,Debit,San Jose,177.172.184.163,Branch,Student,2024-11-04 08:10:21,Low,
285.18,55.0,150.0,1.0,14847.97,2023-02-27 16:08:40,Debit,Raleigh,116.43.88.219,Branch,Engineer,2024-11-04 08:11:28,,Young
213.55,63.0,15.0,1.0,5238.37,2023-10-18 16:20:15,Debit,Atlanta,152.140.239.181,Branch,Retired,2024-11-04 08:10:26,,Young
463.11,51.0,159.0,1.0,10238.82,2023-06-02 18:12:29,Credit,Jacksonville,175.210.47.87,Online,Retired,2024-11-04 08:10:08,,Young
150.03,73.0,176.0,1.0,7491.42,2023-05-19 17:19:00,Debit,Jacksonville,104.165.213.58,Branch,Doctor,2024-11-04 08:07:18,,Young
,51.0,131.0,1.0,2116.36,2023-06-05 16:24:12,Debit,San Francisco,47.167.178.158,Branch,Retired,2024-11-04 08:08:04,,Young
309.56,58.0,147.0,1.0,972.04,2023-02-27 17:59:36,Debit,Austin,48.31.196.24,Branch,Doctor,2024-11-04 08:08:45,,Young
377.08,26.0,71.0,1.0,6430.86,2023-04-21 17:19:56,Debit,Las Vegas,115.96.94.156,ATM,Doctor,2024-11-04 08:07:15,,
77.25,68.0,157.0,1.0,14077.97,2023-07-31 17:54:28,Debit,Omaha,50.202.8.53,Online,Student,2024-11-04 08:09:21,Low,
146.92,64.0,272.0,1.0,3990.6,2023-07-24 17:01:19,Credit,Indianapolis,197.23.128.119,Online,Retired,2024-11-04 08:09:54,,Young
126.6,22.0,146.0,1.0,961.6499999999996,2023-07-12 16:58:17,Credit,Albuquerque,181.223.246.123,Online,Doctor,2024-11-04 08:11:51,,
101.34,24.0,46.0,1.0,703.2600000000002,2023-08-21 18:51:06,Debit,Raleigh,199.103.32.145,ATM,Doctor,2024-11-04 08:08:23,,Young
184.97,58.0,268.0,1.0,1156.67,2023-03-20 17:13:09,Debit,Colorado Springs,77.208.193.198,Online,Retired,2024-11-04 08:10:37,,Young
451.15,46.0,175.0,1.0,1356.4700000000003,2023-05-26 16:47:51,Debit,Omaha,152.234.65.155,ATM,Retired,2024-11-04 08:11:50,,Young
516.47,25.0,94.0,1.0,1305.06,2023-04-18 18:55:32,Debit,Houston,210.160.90.52,Online,Engineer,2024-11-04 08:09:51,Low,
880.04,25.0,29.000000000000014,1.0,261.97000000000025,2023-08-29 16:50:17,Credit,Fort Worth,115.241.186.164,Online,Student,2024-11-04 08:10:34,Low,
353.69,,163.0,1.0,9500.79,2023-03-28 16:02:03,Debit,Raleigh,24.148.92.177,ATM,Engineer,2024-11-04 08:11:53,Low,
66.69,25.0,140.0,1.0,1210.3300000000004,2023-01-26 17:21:46,Debit,Boston,59.127.135.25,Branch,Student,2024-11-04 08:11:39,,
95.75,31.0,169.0,1.0,337.6199999999999,2023-06-09 17:41:13,Debit,Baltimore,148.181.195.227,ATM,Doctor,2024-11-04 08:08:48,,Young
43.91,27.0,86.0,1.0,,2023-12-07 16:11:01,Credit,Oklahoma City,115.30.82.168,Online,Retired,2024-11-04 08:10:42,,Young
98.03,54.0,165.0,1.0,6323.45,2023-04-07 17:11:35,Debit,Charlotte,70.130.169.235,Online,Retired,2024-11-04 08:09:41,,Young
617.66,42.0,128.0,1.0,7155.95,2023-12-11 16:09:08,Debit,Colorado Springs,116.106.207.139,ATM,Student,2024-11-04 08:07:21,Low,
888.57,62.0,102.0,1.0,7896.14,2023-02-27 16:02:00,Debit,Virginia Beach,156.134.123.253,Online,Retired,2024-11-04 08:12:12,Low,Young
107.48000000000002,22.0,129.0,1.0,591.2299999999996,2023-03-21 17:12:03,Credit,Boston,64.57.44.102,Branch,Doctor,2024-11-04 08:09:31,,Young
36.56999999999999,62.0,69.0,1.0,2583.07,2023-07-05 17:21:56,Credit,Mesa,28.120.130.118,Branch,Retired,2024-11-04 08:08:32,,Young
575.62,43.0,129.0,1.0,234.40999999999985,2023-07-28 16:03:27,Debit,Washington,125.225.212.244,ATM,Retired,2024-11-04 08:08:19,Low,Young
84.88999999999999,37.0,70.0,1.0,4735.61,2023-08-01 17:18:04,Credit,Colorado Springs,77.7.223.184,Branch,Retired,2024-11-04 08:06:56,Low,Young
832.3,69.0,86.0,1.0,,2023-06-29 16:06:51,Debit,Philadelphia,82.115.199.37,ATM,Doctor,2024-11-04 08:09:27,,Young
180.65,22.0,38.0,5.0,816.0100000000002,2023-08-07 16:08:04,Credit,Tucson,186.135.2.148,Online,Doctor,2024-11-04 08:11:39,,
7.759999999999991,52.0,84.0,1.0,7393.11,2023-05-15 17:46:13,Debit,Chicago,175.230.206.232,Online,Doctor,2024-11-04 08:10:59,,Young
109.30000000000004,56.0,27.0,1.0,13510.11,2023-09-11 18:08:19,Credit,San Francisco,154.138.163.229,Branch,Student,2024-11-04 08:08:11,,
230.08,79.0,124.0,1.0,4466.1,2023-07-31 16:46:29,Debit,Oklahoma City,80.90.35.146,Branch,Doctor,2024-11-04 08:08:12,,
361.92,54.0,111.0,1.0,7474.31,2023-09-15 17:00:20,Debit,Denver,59.12.96.11,Branch,Student,2024-11-04 08:11:55,,
71.29000000000002,68.0,55.0,2.0,7225.63,2023-03-22 16:18:37,Debit,Fresno,98.39.212.221,Branch,Doctor,2024-11-04 08:11:48,Low,Young
122.44999999999999,46.0,98.0,1.0,7255.49,2023-07-12 16:50:42,Debit,Fresno,34.92.221.183,ATM,Doctor,2024-11-04 08:10:43,,
642.53,65.0,128.0,1.0,11417.91,2023-03-08 17:07:21,Debit,San Diego,189.198.67.252,Online,Retired,2024-11-04 08:08:42,Low,Young
62.860000000000014,25.0,31.0,1.0,1040.4300000000007,2023-09-18 18:35:23,Debit,Milwaukee,19.20.13.234,ATM,Engineer,2024-11-04 08:06:33,,
175.21,69.0,69.0,1.0,6039.04,2023-12-25 16:30:45,Debit,Atlanta,193.108.17.115,ATM,Doctor,2024-11-04 08:09:42,,
168.0,32.0,11.0,1.0,3498.58,2023-08-09 16:22:25,Debit,Tucson,63.82.133.139,ATM,Engineer,2024-11-04 08:08:38,,Young
11.45999999999998,67.0,73.0,1.0,6628.75,2023-05-11 17:15:10,Debit,New York,112.86.148.212,ATM,Engineer,2024-11-04 08:11:20,,Young
382.07,62.0,147.0,1.0,10156.09,2023-07-19 17:38:50,Debit,Kansas City,1.238.163.61,ATM,Retired,2024-11-04 08:11:06,,Young
13.480000000000018,18.0,20.0,3.0,521.8800000000001,2023-03-27 17:25:32,Debit,Los Angeles,145.76.10.8,Branch,Doctor,2024-11-04 08:12:10,,
65.32,28.0,54.0,1.0,9165.02,2023-05-29 18:40:32,Debit,San Antonio,32.240.176.64,ATM,Engineer,2024-11-04 08:07:18,,
83.07,27.0,291.0,4.0,6704.76,2023-01-12 17:58:56,Credit,Jacksonville,45.64.74.86,Online,Student,2024-11-04 08:09:04,Low,
730.1,77.0,93.0,1.0,6384.05,2023-05-01 16:23:22,Debit,Seattle,173.135.78.201,Branch,Doctor,2024-11-04 08:10:57,,
85.31,62.0,27.0,1.0,6095.65,2023-10-11 18:04:39,Credit,Columbus,93.151.52.152,Branch,Engineer,2024-11-04 08:11:54,,
726.6100000000001,18.0,277.0,1.0,1008.7600000000002,2023-02-15 16:50:13,Debit,Chicago,189.20.224.220,Online,Retired,2024-11-04 08:10:52,,Young
130.4,45.0,63.0,1.0,4381.24,2023-11-03 18:37:18,Debit,Fort Worth,158.129.49.240,Online,Engineer,2024-11-04 08:12:18,Low,Young
68.1,20.0,47.0,1.0,1382.8000000000002,2023-03-20 16:35:53,Credit,Colorado Springs,23.163.145.195,Branch,Student,2024-11-04 08:12:12,Low,
65.25999999999999,26.0,72.0,1.0,7380.63,2023-12-20 17:13:50,Debit,Phoenix,69.82.61.135,ATM,Doctor,2024-11-04 08:09:43,,Young
191.62,63.0,51.0,1.0,1981.67,2023-11-20 17:08:33,Debit,Colorado Springs,175.210.47.87,ATM,Engineer,2024-11-04 08:10:50,,
212.88,39.0,122.0,1.0,7036.72,2023-11-27 17:39:39,Credit,Albuquerque,8.243.4.138,Branch,Retired,2024-11-04 08:08:09,,Young
88.38,30.0,138.0,1.0,3707.82,2023-05-16 16:57:35,Debit,Memphis,141.169.67.34,Branch,Retired,2024-11-04 08:12:07,Low,Young
48.77000000000001,42.0,51.0,1.0,2040.1599999999999,2023-11-17 16:39:20,Debit,Colorado Springs,201.95.180.152,ATM,Doctor,2024-11-04 08:11:24,,
289.1,27.0,206.0,1.0,,2023-04-14 16:52:23,Credit,Washington,194.29.57.163,Online,Retired,2024-11-04 08:09:54,Low,Young
390.09,26.0,49.0,1.0,2617.23,2023-08-25 16:30:02,Credit,Boston,116.175.11.222,Online,Doctor,2024-11-04 08:11:35,,
48.28999999999999,37.0,242.0,1.0,8883.4,2023-08-07 16:38:52,Credit,Miami,150.83.4.238,Online,Student,2024-11-04 08:08:21,Low,
333.83,63.0,135.0,1.0,1660.6599999999999,2023-06-09 17:58:00,Debit,New York,174.61.77.54,ATM,Retired,2024-11-04 08:11:58,,Young
1074.29,67.0,79.0,1.0,2011.6,2023-03-27 17:07:20,Debit,San Francisco,13.88.251.53,Online,Doctor,2024-11-04 08:10:44,,
100.26999999999998,79.0,51.0,1.0,4309.9,2023-08-14 16:01:02,Debit,Sacramento,107.247.202.71,ATM,Retired,2024-11-04 08:12:23,Low,Young
44.53999999999999,31.0,164.0,1.0,362.39999999999964,2023-09-05 17:34:08,Debit,Seattle,44.197.126.59,Online,Student,2024-11-04 08:10:37,Low,
1156.18,52.0,40.0,1.0,836.6900000000005,2023-03-20 16:29:02,Credit,Sacramento,179.132.235.182,Online,Engineer,2024-11-04 08:08:47,Low,Young
82.17000000000002,28.0,21.0,1.0,1913.06,2023-06-19 16:22:28,Debit,Memphis,150.25.200.56,Online,Student,2024-11-04 08:06:44,Low,
1045.4500000000003,19.0,150.0,1.0,563.46,2023-06-01 16:56:33,Credit,Raleigh,113.134.242.82,ATM,Doctor,2024-11-04 08:08:02,,Young
447.4200000000001,32.0,65.0,1.0,6133.22,2023-05-01 16:57:17,Debit,Philadelphia,133.63.96.21,ATM,Student,2024-11-04 08:12:18,,
590.26,25.0,48.0,1.0,1068.2799999999997,2023-01-18 16:59:48,Debit,San Jose,77.21.150.75,ATM,Retired,2024-11-04 08:09:15,,Young
192.73,71.0,157.0,1.0,2037.75,2023-02-27 17:06:57,Credit,Raleigh,8.244.162.185,Branch,Doctor,2024-11-04 08:12:09,Low,Young
146.01,26.0,269.0,1.0,221.78999999999996,2023-11-23 16:14:48,Debit,Oklahoma City,60.197.167.40,Online,Student,2024-11-04 08:07:45,,
136.05,24.0,63.0,3.0,1127.54,2023-05-31 16:50:20,Debit,Mesa,144.91.150.133,ATM,Retired,2024-11-04 08:11:21,,Young
11.569999999999993,56.0,64.0,1.0,2061.61,2023-11-08 18:32:44,Debit,Mesa,147.234.20.46,ATM,Doctor,2024-11-04 08:11:01,Low,Young
102.34,51.0,78.0,1.0,,2023-02-27 16:15:53,Debit,Tucson,180.224.54.115,ATM,Engineer,2024-11-04 08:10:52,Low,
7.819999999999993,36.0,273.0,1.0,2240.49,2023-06-21 17:10:18,Credit,Philadelphia,184.59.28.72,ATM,Doctor,2024-11-04 08:08:49,,
79.43,74.0,72.0,1.0,6579.37,2023-01-09 16:08:52,Debit,San Francisco,98.255.160.110,ATM,Student,2024-11-04 08:11:01,,
386.97,58.0,137.0,1.0,1876.35,2023-10-16 16:47:15,Credit,Sacramento,201.113.165.203,Branch,Retired,2024-11-04 08:07:51,,Young
51.22,23.0,82.0,1.0,1664.5900000000001,2023-09-05 16:05:58,Credit,San Francisco,214.67.148.245,Branch,Retired,2024-11-04 08:09:36,,Young
256.05,54.0,35.0,1.0,6910.18,2023-09-11 17:05:50,Debit,Tucson,214.32.109.197,Branch,Engineer,2024-11-04 08:08:11,,
7.7900000000000205,34.0,298.0,1.0,1319.85,2023-11-10 16:43:45,Debit,Milwaukee,49.29.37.185,Branch,Engineer,2024-11-04 08:08:22,,Young
233.71,63.0,11.0,1.0,6095.5,2023-12-07 16:19:07,Debit,Portland,19.228.76.177,ATM,Engineer,2024-11-04 08:07:23,,Young
176.37,55.0,126.0,1.0,2420.86,2023-01-02 16:01:14,Credit,Los Angeles,156.96.135.18,Branch,Student,2024-11-04 08:12:22,Low,
122.63,21.0,153.0,1.0,359.0600000000004,2023-08-08 17:41:41,Debit,Tucson,36.77.94.252,Online,Engineer,2024-11-04 08:09:24,Low,
86.41,75.0,125.0,1.0,3128.71,2023-10-16 17:08:36,Debit,Columbus,6.234.101.35,Branch,Engineer,2024-11-04 08:10:05,Low,Young
21.569999999999993,54.0,71.0,1.0,7587.48,2023-10-09 17:32:57,Debit,Portland,129.102.184.189,ATM,Doctor,2024-11-04 08:11:40,Low,
82.67000000000002,26.0,46.0,1.0,290.59000000000015,2023-10-09 17:23:21,Debit,New York,157.130.28.27,Online,Engineer,2024-11-04 08:11:57,Low,Young
451.35,47.0,,1.0,7707.96,2023-01-13 16:23:56,Debit,Louisville,74.58.165.67,Online,Engineer,2024-11-04 08:11:14,,
299.42,63.0,53.0,1.0,4735.41,2023-10-20 16:02:07,Debit,Atlanta,200.13.225.150,Branch,Doctor,2024-11-04 08:07:50,,
543.47,18.0,122.0,1.0,6165.03,2023-09-13 18:11:22,Credit,Oklahoma City,76.0.164.168,Branch,Student,2024-11-04 08:11:50,,
346.76,21.0,116.0,1.0,1637.75,2023-10-04 17:10:02,Debit,Memphis,23.163.145.195,ATM,Doctor,2024-11-04 08:10:02,,Young
47.47999999999999,24.0,66.0,1.0,585.5200000000004,2023-04-03 17:59:23,Credit,San Diego,101.120.142.50,Online,Doctor,2024-11-04 08:09:57,Low,
64.92000000000002,58.0,236.0,1.0,5481.76,2023-07-25 18:00:25,Debit,Louisville,203.245.215.62,Branch,Retired,2024-11-04 08:07:12,,Young
350.72,28.0,48.0,1.0,1982.9,2023-06-20 17:07:05,Debit,San Jose,73.108.76.238,Online,Doctor,2024-11-04 08:10:18,Low,Young
3.8000000000000114,65.0,174.0,1.0,5766.96,2023-03-10 16:35:33,Debit,Oklahoma City,53.131.194.183,Branch,Retired,2024-11-04 08:10:23,Low,Young
22.54000000000002,26.0,42.0,1.0,7139.11,2023-06-20 18:43:51,Debit,Washington,166.41.54.117,Branch,Doctor,2024-11-04 08:11:43,Low,
767.1399999999999,62.0,38.0,1.0,4732.57,2023-07-14 16:22:54,Debit,Chicago,172.184.35.29,Branch,Retired,2024-11-04 08:09:07,Low,Young
167.47,35.0,103.0,1.0,2293.13,2023-11-27 16:57:08,Debit,Omaha,130.29.230.16,ATM,Student,2024-11-04 08:09:29,,
43.650000000000006,30.0,212.0,1.0,2870.67,2023-06-09 18:33:04,Debit,Las Vegas,55.154.161.250,Branch,Retired,2024-11-04 08:09:14,,Young
391.08,56.0,105.0,1.0,6885.16,2023-10-30 16:36:24,Debit,Los Angeles,184.4.253.143,Online,Student,2024-11-04 08:11:01,,
390.77,44.0,34.0,1.0,5500.56,2023-08-29 16:16:15,Credit,Austin,101.223.82.253,Branch,Student,2024-11-04 08:11:52,,
508.16,39.0,131.0,1.0,5609.44,2023-08-07 17:17:34,Debit,Denver,8.136.178.116,ATM,Student,2024-11-04 08:08:37,Low,
36.75999999999999,65.0,108.0,1.0,1228.9300000000003,2023-05-23 16:44:33,Debit,Tucson,28.149.72.129,Branch,Student,2024-11-04 08:11:47,Low,
332.33,27.0,101.0,1.0,192.6300000000001,2023-02-09 17:46:49,Debit,Seattle,155.37.19.43,Branch,Doctor,2024-11-04 08:10:23,Low,Young
362.09,32.0,31.0,1.0,6590.28,2023-06-27 17:50:21,Debit,San Diego,21.97.154.92,Online,Doctor,2024-11-04 08:10:55,,Young
42.579999999999984,30.0,80.0,1.0,13485.0,2023-03-13 18:24:20,Credit,San Francisco,62.27.235.199,Online,Doctor,2024-11-04 08:11:04,,
122.35,53.0,188.0,1.0,6472.5,2023-09-18 16:18:19,Debit,Los Angeles,1.198.76.182,Branch,Engineer,2024-11-04 08:11:41,Low,
248.66,28.0,113.0,1.0,2571.39,2023-07-06 17:53:38,Debit,Tucson,49.174.157.140,Online,Engineer,2024-11-04 08:09:52,,
461.25,54.0,171.0,1.0,676.1000000000004,2023-10-19 16:34:22,Debit,Seattle,59.127.135.25,Online,Doctor,2024-11-04 08:07:12,Low,
61.77000000000001,56.0,49.0,1.0,12352.2,2023-04-28 16:55:28,Debit,Philadelphia,167.95.191.52,ATM,Student,2024-11-04 08:11:26,,
268.92,29.0,148.0,1.0,8765.38,2023-06-28 17:58:48,Credit,Tucson,191.25.177.160,Online,Student,2024-11-04 08:07:01,Low,
303.97,24.0,77.0,5.0,1590.88,2023-03-08 17:42:36,Debit,Fort Worth,135.73.131.111,ATM,Doctor,2024-11-04 08:08:51,,
219.02,54.0,68.0,1.0,7375.73,2023-09-27 16:25:38,Debit,Las Vegas,57.166.147.242,Online,Doctor,2024-11-04 08:09:31,Low,Young
125.13999999999999,20.0,31.0,1.0,1845.1800000000003,2023-09-20 16:30:06,Debit,Austin,201.114.165.141,Online,Doctor,2024-11-04 08:10:15,,
47.599999999999994,53.0,115.0,1.0,1382.5100000000002,2023-01-11 17:27:56,Debit,Tucson,19.20.13.234,Branch,Engineer,2024-11-04 08:09:20,Low,
592.82,74.0,248.0,1.0,7508.98,2023-06-22 17:28:02,Debit,Oklahoma City,77.21.150.75,ATM,Student,2024-11-04 08:07:20,,
372.5,22.0,211.0,1.0,3901.82,2023-08-11 17:12:30,Debit,Detroit,51.250.46.149,ATM,Student,2024-11-04 08:09:23,Low,
4.720000000000027,32.0,20.0,1.0,4792.01,2023-08-24 17:13:38,Debit,New York,59.12.96.11,Online,Engineer,2024-11-04 08:09:50,,Young
144.93,42.0,74.0,1.0,6887.52,2023-02-21 17:42:42,Debit,San Jose,203.99.96.114,Branch,Student,2024-11-04 08:08:54,Low,
316.56,28.0,261.0,1.0,8643.51,2023-12-04 16:23:00,Debit,Seattle,21.28.32.1,Branch,Retired,2024-11-04 08:08:07,,Young
9.180000000000007,22.0,140.0,1.0,887.3199999999997,2023-12-21 17:56:04,Debit,Seattle,76.136.92.235,Online,Student,2024-11-04 08:06:47,,
421.25,25.0,66.0,1.0,7174.69,2023-06-08 18:54:04,Debit,Boston,148.112.151.27,Online,Engineer,2024-11-04 08:08:24,,Young
185.71,48.0,194.0,1.0,2679.91,2023-09-18 17:18:03,Credit,New York,49.31.186.82,Online,Doctor,2024-11-04 08:07:24,,Young
1432.02,60.0,138.0,1.0,4315.07,2023-01-16 18:02:19,Credit,Miami,172.111.76.65,ATM,Retired,2024-11-04 08:06:30,Low,Young
26.269999999999982,45.0,177.0,1.0,8853.93,2023-06-23 16:41:27,Debit,San Francisco,66.226.179.193,Branch,Student,2024-11-04 08:12:22,,
297.03,61.0,151.0,1.0,1088.6199999999994,2023-11-20 16:31:36,Credit,Austin,167.104.180.235,Online,Student,2024-11-04 08:08:39,Low,
341.67,53.0,96.0,5.0,1442.29,2023-04-24 17:04:21,Credit,Memphis,41.82.55.163,Branch,Engineer,2024-11-04 08:07:40,,Young
99.51999999999998,52.0,127.0,1.0,3798.09,2023-01-06 17:35:08,Debit,Dallas,7.105.184.86,ATM,Student,2024-11-04 08:11:28,Low,
881.1,28.0,16.0,1.0,9951.68,2023-01-30 18:47:17,Debit,Seattle,51.196.87.214,ATM,Doctor,2024-11-04 08:10:19,,
139.69,52.0,180.0,1.0,9567.94,2023-03-02 16:06:18,Debit,Oklahoma City,107.247.202.71,Branch,Engineer,2024-11-04 08:06:45,Low,Young
42.72,37.0,143.0,1.0,,2023-12-28 16:51:20,Debit,Albuquerque,113.134.242.82,Online,Student,2024-11-04 08:09:59,,
112.72,31.0,17.0,1.0,9630.0,2023-02-09 16:29:06,Debit,Dallas,49.31.186.82,Online,Retired,2024-11-04 08:08:53,Low,Young
568.88,19.0,105.0,1.0,1307.8599999999997,2023-02-06 18:39:23,Debit,Memphis,6.204.110.7,Online,Doctor,2024-11-04 08:10:40,Low,Young
189.03,28.0,50.0,1.0,1916.46,2023-05-23 16:29:31,Debit,Austin,165.35.58.173,ATM,Student,2024-11-04 08:10:27,,
199.8,20.0,163.0,1.0,,2023-09-07 17:19:21,Debit,Denver,125.89.163.224,ATM,Student,2024-11-04 08:11:39,,
189.08,68.0,238.0,1.0,10790.8,2023-11-13 16:32:53,Debit,Tucson,203.174.215.229,Branch,Student,2024-11-04 08:06:56,,
958.9,31.0,135.0,1.0,9977.49,2023-05-30 16:28:48,Debit,New York,23.255.214.209,Online,Retired,2024-11-04 08:11:40,,Young
409.59,35.0,50.0,1.0,14563.02,2023-03-20 17:30:52,Debit,Austin,214.67.148.245,Online,Doctor,2024-11-04 08:09:39,Low,
349.34,28.0,,1.0,614.1400000000003,2023-01-30 17:22:39,Debit,El Paso,72.128.135.172,ATM,Engineer,2024-11-04 08:08:42,,
283.15,24.0,180.0,1.0,603.79,2023-07-17 16:05:23,Debit,Omaha,161.195.172.148,Online,Retired,2024-11-04 08:09:01,,Young
151.82,51.0,105.0,1.0,2197.12,2023-08-04 18:34:01,Debit,Colorado Springs,171.150.178.172,Online,Engineer,2024-11-04 08:06:42,,Young
438.59,37.0,103.0,1.0,8994.39,2023-03-13 16:26:30,Debit,Fresno,147.114.91.132,ATM,Student,2024-11-04 08:11:23,,
590.57,79.0,93.0,1.0,3224.6,2023-03-07 16:51:37,Debit,Charlotte,180.224.54.115,Branch,Retired,2024-11-04 08:12:17,Low,Young
63.74000000000001,63.0,31.0,1.0,4336.4,2023-06-12 17:10:27,Credit,Mesa,100.4.40.132,Online,Doctor,2024-11-04 08:07:58,,
77.01999999999998,59.0,132.0,1.0,800.8299999999999,2023-02-07 17:38:18,Debit,Los Angeles,120.32.147.210,Branch,Student,2024-11-04 08:12:07,,
501.15,47.0,208.0,1.0,8821.84,2023-08-10 16:10:22,Debit,Washington,192.95.36.246,Branch,Student,2024-11-04 08:07:15,,
917.81,64.0,75.0,2.0,3173.17,2023-05-22 17:59:02,Credit,Seattle,44.197.126.59,Online,Retired,2024-11-04 08:10:38,Low,Young
8.949999999999989,76.0,102.0,1.0,3299.84,2023-06-05 16:08:37,Credit,Houston,175.210.47.87,Online,Engineer,2024-11-04 08:07:32,Low,
173.6,21.0,160.0,1.0,421.4399999999996,2023-11-24 16:45:11,Debit,Los Angeles,211.45.75.44,Branch,Retired,2024-11-04 08:07:34,Low,Young
149.4,53.0,123.0,1.0,1035.2199999999998,2023-12-22 17:08:55,Debit,Memphis,10.191.172.154,Branch,Retired,2024-11-04 08:07:29,Low,Young
388.21,53.0,237.0,1.0,9724.49,2023-03-27 18:08:06,Debit,Philadelphia,218.238.171.184,Branch,Doctor,2024-11-04 08:11:54,,Young
484.3,61.0,230.0,3.0,7910.3,2023-10-18 16:28:19,Debit,El Paso,37.143.57.20,ATM,Doctor,2024-11-04 08:09:15,,Young
126.04000000000002,65.0,167.0,1.0,6041.69,2023-03-24 17:04:32,Debit,Baltimore,77.21.150.75,ATM,Engineer,2024-11-04 08:08:36,,
52.03999999999999,50.0,31.0,1.0,8436.12,2023-11-14 18:33:32,Debit,Dallas,214.67.148.245,ATM,Retired,2024-11-04 08:11:18,,Young
389.7,62.0,216.0,1.0,7125.15,2023-05-08 18:36:59,Credit,Las Vegas,64.15.0.66,ATM,Engineer,2024-11-04 08:06:41,,Young
161.1,19.0,104.0,,239.1199999999999,2023-02-08 16:42:59,Debit,Indianapolis,9.230.41.239,Online,Engineer,2024-11-04 08:07:24,,Young
309.77,67.0,137.0,1.0,4378.14,2023-06-22 17:18:09,Debit,Raleigh,202.21.120.44,ATM,Doctor,2024-11-04 08:12:06,,Young
838.57,41.0,273.0,1.0,,2023-05-09 16:40:52,Debit,San Diego,80.75.92.66,Branch,Doctor,2024-11-04 08:12:22,,Young
202.55,21.0,34.0,2.0,701.7299999999996,2023-11-13 16:16:24,Debit,El Paso,215.97.143.157,ATM,Doctor,2024-11-04 08:07:20,,
724.18,41.0,134.0,1.0,10922.78,2023-03-06 16:12:45,Debit,Louisville,76.136.92.235,Branch,Doctor,2024-11-04 08:08:33,Low,Young
124.98000000000002,24.0,78.0,1.0,642.0,2023-05-11 18:31:20,Debit,Sacramento,164.75.163.220,ATM,Student,2024-11-04 08:09:44,,
