TransactionAmount,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,TransactionAmount_Encoded,CustomerAge_Encoded,Target
-0.7044355606817603,2023-07-05 17:21:56,Credit,Mesa,28.120.130.118,Branch,1.251642013211232,Retired,-0.5626659290573008,-0.2046294076264745,-0.8726851943837194,2024-11-04 08:08:32,,Young,1,0,0
1.067396428310465,2023-07-28 16:03:27,Debit,Washington,125.225.212.244,ATM,1.868447671318759,Retired,0.7075911565342834,-0.2046294076264745,-0.41784060824904345,2024-11-04 08:08:19,Low,Young,0,0,0
1.9223033094155455,2023-08-01 17:18:04,Credit,Colorado Springs,77.7.223.184,Branch,1.868447671318759,Retired,-0.7339365473393122,-0.2046294076264745,-1.017822755313505,2024-11-04 08:06:56,Low,Young,0,0,0
-0.6764725963986772,2023-06-29 16:06:51,Debit,Philadelphia,82.115.199.37,ATM,0.2983969052268722,Doctor,-0.8052993049568169,-0.2046294076264745,0.3283593626936229,2024-11-04 08:09:27,,Young,1,0,0
-0.9202672042180178,2023-08-07 16:08:04,Credit,Tucson,186.135.2.148,Online,-0.26233551123451593,Doctor,-0.9765699232388283,-0.2046294076264745,-1.1374548205015147,2024-11-04 08:11:39,,,1,1,2
-0.6385839777189061,2023-05-15 17:46:13,Debit,Chicago,175.230.206.232,Online,1.4198617381496486,Doctor,-0.5198482744867979,-0.2046294076264745,0.49366268730898377,2024-11-04 08:10:59,,Young,1,0,0
-0.8400063091827301,2023-09-11 18:08:19,Credit,San Francisco,154.138.163.229,Branch,-0.9352144109881817,Student,-0.33430510468128566,-0.2046294076264745,-1.285135233169741,2024-11-04 08:08:11,,,1,1,2
-0.7496828541728691,2023-07-31 16:46:29,Debit,Oklahoma City,80.90.35.146,Branch,-0.7109214444036265,Doctor,-0.9622973717153274,-0.2046294076264745,-0.9628935654398434,2024-11-04 08:08:12,,,1,1,2
-0.8552028283280042,2023-09-15 17:00:20,Debit,Denver,59.12.96.11,Branch,-1.1034341359265982,Student,-1.1763856445678416,-0.2046294076264745,-0.8887197862237954,2024-11-04 08:11:55,,,1,1,2
0.12428812865274674,2023-03-22 16:18:37,Debit,Fresno,98.39.212.221,Branch,0.41054338851914984,Doctor,-1.0622052323798339,-0.2046294076264745,0.03179767498220536,2024-11-04 08:11:48,Low,Young,0,0,0
-0.913113887773508,2023-07-12 16:50:42,Debit,Fresno,34.92.221.183,ATM,-0.6548482027574877,Doctor,2.5059326484954028,-0.2046294076264745,2.369704800707409,2024-11-04 08:10:43,,,1,1,1
1.4127749749207368,2023-03-08 17:07:21,Debit,San Diego,189.198.67.252,Online,1.251642013211232,Retired,-0.06312662573476768,-0.2046294076264745,0.13140510347315099,2024-11-04 08:08:42,Low,Young,0,0,0
-0.26500288206425177,2023-09-18 18:35:23,Debit,Milwaukee,19.20.13.234,ATM,-0.20626226958837712,Engineer,-1.019387577809331,-0.2046294076264745,-0.4299031168488512,2024-11-04 08:06:33,,,1,1,2
-0.9254011633887185,2023-12-25 16:30:45,Debit,Atlanta,193.108.17.115,ATM,-0.8791411693420429,Doctor,-0.33430510468128566,-0.2046294076264745,1.425331746552586,2024-11-04 08:09:42,,,1,1,1
-0.6713044108335051,2023-08-09 16:22:25,Debit,Tucson,63.82.133.139,ATM,0.24232366358073337,Engineer,-0.3057600016342838,-0.2046294076264745,-0.7940415385497465,2024-11-04 08:08:38,,Young,1,0,0
-0.4620784614302159,2023-05-11 17:15:10,Debit,New York,112.86.148.212,ATM,0.8030560800421215,Engineer,0.3935950230172626,-0.2046294076264745,1.1258115239729325,2024-11-04 08:11:20,,Young,1,0,1
-0.9827646005226809,2023-07-19 17:38:50,Debit,Kansas City,1.238.163.61,ATM,0.5787631134575663,Retired,-1.276293505232348,-0.2046294076264745,-0.6775245308899577,2024-11-04 08:11:06,,Young,1,0,0
-0.09219381637846609,2023-03-27 17:25:32,Debit,Los Angeles,145.76.10.8,Branch,-0.37448199452679354,Doctor,-1.1763856445678416,-0.2046294076264745,0.36154986444612514,2024-11-04 08:12:10,,,1,1,1
-0.17139369318514225,2023-05-29 18:40:32,Debit,San Antonio,32.240.176.64,ATM,-0.31840875288065473,Engineer,0.46495778063476734,-0.2046294076264745,-1.1122598041344627,2024-11-04 08:07:18,,,1,1,2
0.21218150965514254,2023-01-12 17:58:56,Credit,Jacksonville,45.64.74.86,Online,-1.1034341359265982,Student,2.420297339354397,-0.2046294076264745,-1.2557500282165401,2024-11-04 08:09:04,Low,,0,1,2
-0.6425884658720525,2023-05-01 16:23:22,Debit,Seattle,173.135.78.201,Branch,-0.37448199452679354,Doctor,-0.41994041382229136,-0.2046294076264745,1.996978160269318,2024-11-04 08:10:57,,,1,1,1
-0.28043898597082517,2023-10-11 18:04:39,Credit,Columbus,93.151.52.152,Branch,-0.8230679276959041,Engineer,0.25086950778225314,-0.2046294076264745,0.9195505813464826,2024-11-04 08:11:54,,,1,1,1
-0.25114119230335985,2023-02-15 16:50:13,Debit,Chicago,189.20.224.220,Online,1.0834222882728155,Retired,-0.7339365473393122,-0.2046294076264745,0.16783126218041966,2024-11-04 08:10:52,,Young,1,0,0
1.0648979015140574,2023-11-03 18:37:18,Debit,Fort Worth,158.129.49.240,Online,0.5787631134575663,Engineer,0.5363205382522721,-0.2046294076264745,-0.5445623801507884,2024-11-04 08:12:18,Low,Young,0,0,0
1.8567939903974047,2023-03-20 16:35:53,Credit,Colorado Springs,23.163.145.195,Branch,-1.3838003441572921,Student,-0.7339365473393122,-0.2046294076264745,-0.9947343799931327,2024-11-04 08:12:12,Low,,0,1,2
-0.3228112623263416,2023-12-20 17:13:50,Debit,Phoenix,69.82.61.135,ATM,0.8591293216882603,Doctor,-0.7624816503863141,-0.2046294076264745,2.174267015127117,2024-11-04 08:09:43,,Young,1,0,1
-0.7077212945510087,2023-11-20 17:08:33,Debit,Colorado Springs,175.210.47.87,ATM,-1.0473608942804593,Engineer,2.3489345817368923,-0.2046294076264745,0.5141928152194415,2024-11-04 08:10:50,,,1,1,1
-0.8130359103393157,2023-11-27 17:39:39,Credit,Albuquerque,8.243.4.138,Branch,0.9152025633343992,Retired,0.03678123492973895,-0.2046294076264745,0.5446043982709029,2024-11-04 08:08:09,,Young,1,0,0
0.329475363508418,2023-05-16 16:57:35,Debit,Memphis,141.169.67.34,Branch,1.5320082214419262,Retired,-1.033660129332832,-0.2046294076264745,0.5658427270691605,2024-11-04 08:12:07,Low,Young,0,0,0
-0.9524057886266041,2023-11-17 16:39:20,Debit,Colorado Springs,201.95.180.152,ATM,-0.0941157862960995,Doctor,-1.0622052323798339,-0.2046294076264745,1.2147600159134417,2024-11-04 08:11:24,,,1,1,1
0.8890426867203227,2023-04-14 16:52:23,Credit,Washington,194.29.57.163,Online,1.9805941546110366,Retired,-1.0051150262858302,-0.2046294076264745,-0.550315229391539,2024-11-04 08:09:54,Low,Young,0,0,0
-0.8234407342586025,2023-08-25 16:30:02,Credit,Boston,116.175.11.222,Online,-0.7669946860497653,Doctor,-0.2914874501107828,-0.2046294076264745,1.080332710439005,2024-11-04 08:11:35,,,1,1,1
0.3340959267620485,2023-08-07 16:38:52,Credit,Miami,150.83.4.238,Online,-1.4959468274495697,Student,0.6790460534872815,-0.2046294076264745,-0.859426955299438,2024-11-04 08:08:21,Low,,0,1,2
-0.02945683531250359,2023-06-09 17:58:00,Debit,New York,174.61.77.54,ATM,1.7002279463803425,Retired,-0.04885407421126674,-0.2046294076264745,0.14627219022645566,2024-11-04 08:11:58,,Young,1,0,0
-0.8609528625991889,2023-03-27 17:07:20,Debit,San Francisco,13.88.251.53,Online,-0.6548482027574877,Doctor,1.6210344540383441,-0.2046294076264745,0.028813480661512635,2024-11-04 08:10:44,,,1,1,2
0.12952476700686136,2023-08-14 16:01:02,Debit,Sacramento,107.247.202.71,ATM,1.0273490466266768,Retired,-1.033660129332832,-0.2046294076264745,0.3417741244378889,2024-11-04 08:12:23,Low,Young,0,0,0
0.3094529227426852,2023-09-05 17:34:08,Debit,Seattle,44.197.126.59,Online,-1.159507377572737,Student,-0.7339365473393122,-0.2046294076264745,-1.237742224482558,2024-11-04 08:10:37,Low,,0,1,2
0.7639452149275825,2023-03-20 16:29:02,Credit,Sacramento,179.132.235.182,Online,0.35447014687301104,Engineer,-0.7624816503863141,-0.2046294076264745,1.0487792817532287,2024-11-04 08:08:47,Low,Young,0,0,1
1.6762497595610968,2023-06-19 16:22:28,Debit,Memphis,150.25.200.56,Online,-1.1034341359265982,Student,-1.1478405415208397,-0.2046294076264745,-1.2348786295884109,2024-11-04 08:06:44,Low,,0,1,2
-0.910273097032387,2023-06-01 16:56:33,Credit,Raleigh,113.134.242.82,ATM,0.18625042193459457,Doctor,0.022508683406238,-0.2046294076264745,-1.1211995573703126,2024-11-04 08:08:02,,Young,1,0,0
-0.9424459078354447,2023-05-01 16:57:17,Debit,Philadelphia,133.63.96.21,ATM,-1.3277271025111534,Student,-0.41994041382229136,-0.2046294076264745,-1.0040769866325499,2024-11-04 08:12:18,,,1,1,2
-0.32356424300471104,2023-01-18 16:59:48,Debit,San Jose,77.21.150.75,ATM,0.6348363551037051,Retired,0.8788617748162948,-0.2046294076264745,-0.911179504958983,2024-11-04 08:09:15,,Young,1,0,0
0.06257793942092424,2023-02-27 17:06:57,Credit,Raleigh,8.244.162.185,Branch,0.24232366358073337,Doctor,0.7504088111047863,-0.2046294076264745,0.668755093036505,2024-11-04 08:12:09,Low,Young,0,0,1
-1.0178808812502738,2023-11-23 16:14:48,Debit,Oklahoma City,60.197.167.40,Online,-1.3838003441572921,Student,0.7646813626282872,-0.2046294076264745,-0.8415705423349492,2024-11-04 08:07:45,,,1,1,2
-0.29738105123413744,2023-05-31 16:50:20,Debit,Mesa,144.91.150.133,ATM,1.4759349797957872,Retired,0.5934107443462758,-0.2046294076264745,0.07267061680018805,2024-11-04 08:11:21,,Young,1,0,0
0.3730455636704311,2023-11-08 18:32:44,Debit,Mesa,147.234.20.46,ATM,0.6909095967498439,Doctor,-0.17730703792277525,-0.2046294076264745,2.0225452386969898,2024-11-04 08:11:01,Low,Young,0,0,1
0.42866345468635536,2023-02-27 16:15:53,Debit,Tucson,180.224.54.115,ATM,-0.26233551123451593,Engineer,-0.12021683182877146,-0.2046294076264745,0.6422540105394164,2024-11-04 08:10:52,Low,,0,1,1
-0.9481959421066295,2023-06-21 17:10:18,Credit,Philadelphia,184.59.28.72,ATM,-0.54270171946521,Doctor,1.5068540418503364,-0.2046294076264745,1.8955566084896969,2024-11-04 08:08:49,,,1,1,1
-0.42189667432086514,2023-01-09 16:08:52,Debit,San Francisco,98.255.160.110,ATM,-1.439873585803431,Student,-1.1906581960913425,-0.2046294076264745,-1.0228776674474385,2024-11-04 08:11:01,,,1,1,2
-0.9918688214520567,2023-10-16 16:47:15,Credit,Sacramento,201.113.165.203,Branch,1.7563011880264814,Retired,-0.4056678622987904,-0.2046294076264745,-0.38269998810984623,2024-11-04 08:07:51,,Young,1,0,0
-0.8310389938312396,2023-09-05 16:05:58,Credit,San Francisco,214.67.148.245,Branch,0.7469828383959827,Retired,-1.1335679899973388,-0.2046294076264745,-0.6122314881691097,2024-11-04 08:09:36,,Young,1,0,0
-0.962126084656464,2023-09-11 17:05:50,Debit,Tucson,214.32.109.197,Branch,-1.0473608942804593,Engineer,0.564865641299274,-0.2046294076264745,0.25052654555727605,2024-11-04 08:08:11,,,1,1,2
-0.7062153331942699,2023-11-10 16:43:45,Debit,Milwaukee,49.29.37.185,Branch,0.7469828383959827,Engineer,-0.6054835836278036,-0.2046294076264745,-0.6402900994303088,2024-11-04 08:08:22,,Young,1,0,0
-0.8489393981397493,2023-12-07 16:19:07,Debit,Portland,19.228.76.177,ATM,0.5787631134575663,Engineer,-0.12021683182877146,-0.2046294076264745,-0.3263928856392697,2024-11-04 08:07:23,,Young,1,0,0
0.6486022655591736,2023-01-02 16:01:14,Credit,Los Angeles,156.96.135.18,Branch,-0.9352144109881817,Student,-0.505575722963297,-0.2046294076264745,-1.2296594969587558,2024-11-04 08:12:22,Low,,0,1,2
0.3694517922509408,2023-08-08 17:41:41,Debit,Tucson,36.77.94.252,Online,-0.4305552361729324,Engineer,-1.0764777839033348,-0.2046294076264745,1.190930082417076,2024-11-04 08:09:24,Low,,0,1,1
0.7368721369007543,2023-10-16 17:08:36,Debit,Columbus,6.234.101.35,Branch,0.6909095967498439,Engineer,0.33650481692325884,-0.2046294076264745,1.147255128390842,2024-11-04 08:10:05,Low,Young,0,0,1
0.16525712283493824,2023-10-09 17:32:57,Debit,Portland,129.102.184.189,ATM,-0.7669946860497653,Doctor,0.6219558473932778,-0.2046294076264745,0.6443401240241311,2024-11-04 08:11:40,Low,,0,1,1
0.2016055537634992,2023-10-09 17:23:21,Debit,New York,157.130.28.27,Online,0.13017718028845576,Engineer,-0.9622973717153274,-0.2046294076264745,-0.6742555166469977,2024-11-04 08:11:57,Low,Young,0,0,0
-0.983483354806579,2023-01-13 16:23:56,Debit,Louisville,74.58.165.67,Online,-0.4866284778190712,Engineer,2.2918443756428886,-0.2046294076264745,-0.7635067901264937,2024-11-04 08:11:14,,,1,1,2
-0.2942322229427744,2023-10-20 16:02:07,Debit,Atlanta,200.13.225.150,Branch,-0.8230679276959041,Doctor,-0.12021683182877146,-0.2046294076264745,0.33342197266329343,2024-11-04 08:07:50,,,1,1,2
-0.26069035636086313,2023-09-13 18:11:22,Credit,Oklahoma City,76.0.164.168,Branch,-1.2155806192188758,Student,1.092950047668809,-0.2046294076264745,-1.1306037466956254,2024-11-04 08:11:50,,,1,1,2
-0.6187326689255299,2023-10-04 17:10:02,Debit,Memphis,23.163.145.195,ATM,0.018030696996178132,Doctor,2.0492109997433725,-0.2046294076264745,0.6681469640132857,2024-11-04 08:10:02,,Young,1,0,1
0.10649040352765084,2023-04-03 17:59:23,Credit,San Diego,101.120.142.50,Online,-0.31840875288065473,Doctor,1.8208501753673574,-0.2046294076264745,0.475621526286808,2024-11-04 08:09:57,Low,,0,1,1
-0.7534135311702449,2023-07-25 18:00:25,Debit,Louisville,203.245.215.62,Branch,0.5226898718114275,Retired,-0.9194797171448245,-0.2046294076264745,0.011588290227454336,2024-11-04 08:07:12,,Young,1,0,0
0.42469319292768026,2023-06-20 17:07:05,Debit,San Jose,73.108.76.238,Online,1.251642013211232,Doctor,-0.23439724401677905,-0.2046294076264745,1.7750444240824286,2024-11-04 08:10:18,Low,Young,0,0,1
0.054877000664873186,2023-03-10 16:35:33,Debit,Oklahoma City,53.131.194.183,Branch,1.5880814630880649,Retired,0.46495778063476734,-0.2046294076264745,0.5081192228229844,2024-11-04 08:10:23,Low,Young,0,0,0
0.39039834566739967,2023-06-20 18:43:51,Debit,Washington,166.41.54.117,Branch,-0.8791411693420429,Doctor,0.4792303321582683,-0.2046294076264745,0.8792010923586128,2024-11-04 08:11:43,Low,,0,1,1
0.7224285984338495,2023-07-14 16:22:54,Debit,Chicago,172.184.35.29,Branch,0.8030560800421215,Retired,-0.4342129653457923,-0.2046294076264745,0.648448202362419,2024-11-04 08:09:07,Low,Young,0,0,0
-0.49483312093928633,2023-11-27 16:57:08,Debit,Omaha,130.29.230.16,ATM,-1.159507377572737,Student,1.1643128052863136,-0.2046294076264745,-0.9805062136059952,2024-11-04 08:09:29,,,1,1,2
-0.9400158338279797,2023-06-09 18:33:04,Debit,Las Vegas,55.154.161.250,Branch,1.0273490466266768,Retired,0.6647735019637806,-0.2046294076264745,0.21690239905825884,2024-11-04 08:09:14,,Young,1,0,0
-0.7816503066090987,2023-10-30 16:36:24,Debit,Los Angeles,184.4.253.143,Online,-1.1034341359265982,Student,0.13668909559424558,-0.2046294076264745,-1.1302214208540233,2024-11-04 08:11:01,,,1,1,2
-0.8433604958409212,2023-08-29 16:16:15,Credit,Austin,101.223.82.253,Branch,-0.9352144109881817,Student,-0.7624816503863141,-0.2046294076264745,-0.8644767355428802,2024-11-04 08:11:52,,,1,1,2
0.37646820311756496,2023-08-07 17:17:34,Debit,Denver,8.136.178.116,ATM,-1.1034341359265982,Student,2.0492109997433725,-0.2046294076264745,-1.2418297752588807,2024-11-04 08:08:37,Low,,0,1,2
0.5530763985896691,2023-05-23 16:44:33,Debit,Tucson,28.149.72.129,Branch,-1.1034341359265982,Student,-0.8623895110508207,-0.2046294076264745,-1.2785279241621883,2024-11-04 08:11:47,Low,,0,1,2
0.013360384171140213,2023-02-09 17:46:49,Debit,Seattle,155.37.19.43,Branch,0.24232366358073337,Doctor,-0.020308971164264843,-0.2046294076264745,1.3538342482277528,2024-11-04 08:10:23,Low,Young,0,0,1
-0.9582927284756741,2023-06-27 17:50:21,Debit,San Diego,21.97.154.92,Online,1.0273490466266768,Doctor,-0.4056678622987904,-0.2046294076264745,-1.0431229754356286,2024-11-04 08:10:55,,Young,1,0,0
-1.0006650048311905,2023-03-13 18:24:20,Credit,San Francisco,62.27.235.199,Online,-0.7109214444036265,Doctor,0.1795067501647484,-0.2046294076264745,1.9971372488745485,2024-11-04 08:11:04,,,1,1,1
0.3549740273895648,2023-09-18 16:18:19,Debit,Los Angeles,1.198.76.182,Branch,-0.0941157862960995,Engineer,1.877940381461361,-0.2046294076264745,0.7941861944796874,2024-11-04 08:11:41,Low,,0,1,1
-0.5211189918932739,2023-07-06 17:53:38,Debit,Tucson,49.174.157.140,Online,-0.37448199452679354,Engineer,-1.361928814373354,-0.2046294076264745,0.0336271939423549,2024-11-04 08:09:52,,,1,1,2
0.8853804625118898,2023-10-19 16:34:22,Debit,Seattle,59.127.135.25,Online,-0.4305552361729324,Doctor,-1.047932680856333,-0.2046294076264745,1.7504113497241742,2024-11-04 08:07:12,Low,,0,1,1
-0.9013400080753677,2023-04-28 16:55:28,Debit,Philadelphia,167.95.191.52,ATM,-1.159507377572737,Student,1.877940381461361,-0.2046294076264745,-0.9310989379009756,2024-11-04 08:11:26,,,1,1,2
1.6529073585316443,2023-06-28 17:58:48,Credit,Tucson,191.25.177.160,Online,-1.2155806192188758,Student,0.3650499199702607,-0.2046294076264745,0.3592071564368453,2024-11-04 08:07:01,Low,,0,1,2
-0.051361727774160024,2023-03-08 17:42:36,Debit,Fort Worth,135.73.131.111,ATM,-0.54270171946521,Doctor,0.5934107443462758,-0.2046294076264745,2.2292192985079895,2024-11-04 08:08:51,,,1,1,1
0.02605837652000654,2023-09-27 16:25:38,Debit,Las Vegas,57.166.147.242,Online,1.307715254857371,Doctor,0.3935950230172626,-0.2046294076264745,2.0130384115618507,2024-11-04 08:09:31,Low,Young,0,0,1
-0.3828101318345971,2023-09-20 16:30:06,Debit,Austin,201.114.165.141,Online,-0.7109214444036265,Doctor,-0.04885407421126674,-0.2046294076264745,1.1483302594487697,2024-11-04 08:10:15,,,1,1,1
0.5144005728370571,2023-01-11 17:27:56,Debit,Tucson,19.20.13.234,Branch,-0.8791411693420429,Engineer,-0.6340286866748056,-0.2046294076264745,0.6237715069349885,2024-11-04 08:09:20,Low,,0,1,1
-0.06282756992205814,2023-06-22 17:28:02,Debit,Oklahoma City,77.21.150.75,ATM,-1.439873585803431,Student,-1.019387577809331,-0.2046294076264745,-1.0058064337281192,2024-11-04 08:07:20,,,1,1,2
1.0729753306092933,2023-08-11 17:12:30,Debit,Detroit,51.250.46.149,ATM,-0.9912876526343205,Student,0.022508683406238,-0.2046294076264745,-1.0829849348268248,2024-11-04 08:09:23,Low,,0,1,2
-0.0768603916553068,2023-08-24 17:13:38,Debit,New York,59.12.96.11,Online,0.5226898718114275,Engineer,-0.5483933775337999,-0.2046294076264745,-0.9964381676362454,2024-11-04 08:09:50,,Young,1,0,0
0.4454001615828398,2023-02-21 17:42:42,Debit,San Jose,203.99.96.114,Branch,-1.4959468274495697,Student,0.9930421870043024,-0.2046294076264745,-0.9324050040310122,2024-11-04 08:08:54,Low,,0,1,2
-0.6668892059467024,2023-12-04 16:23:00,Debit,Seattle,21.28.32.1,Branch,1.7563011880264814,Retired,-1.033660129332832,-0.2046294076264745,-0.4835698616616523,2024-11-04 08:08:07,,Young,1,0,0
-0.9413848896068332,2023-12-21 17:56:04,Debit,Seattle,76.136.92.235,Online,-1.439873585803431,Student,0.3650499199702607,-0.2046294076264745,-1.0268317890709873,2024-11-04 08:06:47,,,1,1,2
-0.7850729460562326,2023-06-08 18:54:04,Debit,Boston,148.112.151.27,Online,0.6348363551037051,Engineer,2.477387545448401,-0.2046294076264745,-0.4876009616425708,2024-11-04 08:08:24,,Young,1,0,0
-0.9035989501104762,2023-09-18 17:18:03,Credit,New York,49.31.186.82,Online,1.0273490466266768,Doctor,0.3793224714937617,-0.2046294076264745,1.9517841666576583,2024-11-04 08:07:24,,Young,1,0,1
0.22255210717995808,2023-01-16 18:02:19,Credit,Miami,172.111.76.65,ATM,1.0273490466266768,Retired,0.25086950778225314,-0.2046294076264745,-0.7884298162975067,2024-11-04 08:06:30,Low,Young,0,0,0
-0.7681308807929202,2023-06-23 16:41:27,Debit,San Francisco,66.226.179.193,Branch,-1.3838003441572921,Student,0.7504088111047863,-0.2046294076264745,-0.9759798861926661,2024-11-04 08:12:22,,,1,1,2
1.2213125242480722,2023-11-20 16:31:36,Credit,Austin,167.104.180.235,Online,-1.1034341359265982,Student,-0.2201246924932781,-0.2046294076264745,-1.2698421995056581,2024-11-04 08:08:39,Low,,0,1,2
-0.9552465793677251,2023-04-24 17:04:21,Credit,Memphis,41.82.55.163,Branch,0.24232366358073337,Engineer,0.5934107443462758,-0.2046294076264745,-0.22659044530965478,2024-11-04 08:07:40,,Young,1,0,0
0.31280710940087636,2023-01-06 17:35:08,Debit,Dallas,7.105.184.86,ATM,-0.9912876526343205,Student,-1.1192954384738378,-0.2046294076264745,-1.1168117910002484,2024-11-04 08:11:28,Low,,0,1,2
-0.7897619620988059,2023-01-30 18:47:17,Debit,Seattle,51.196.87.214,ATM,-0.31840875288065473,Doctor,-0.49130317143979607,-0.2046294076264745,-1.0885607338456254,2024-11-04 08:10:19,,,1,1,2
0.12945631421791876,2023-03-02 16:06:18,Debit,Oklahoma City,107.247.202.71,Branch,0.018030696996178132,Engineer,0.5077754352052702,-0.2046294076264745,-0.5363539213099493,2024-11-04 08:06:45,Low,Young,0,0,0
-0.8882312989928454,2023-12-28 16:51:20,Debit,Albuquerque,113.134.242.82,Online,-1.439873585803431,Student,0.7789539141517882,-0.2046294076264745,-1.0248970663557662,2024-11-04 08:09:59,,,1,1,2
0.2134478862505821,2023-02-09 16:29:06,Debit,Dallas,49.31.186.82,Online,1.307715254857371,Retired,-0.7339365473393122,-0.2046294076264745,0.3302761237921247,2024-11-04 08:08:53,Low,Young,0,0,0
0.9242958730258011,2023-02-06 18:39:23,Debit,Memphis,6.204.110.7,Online,1.0273490466266768,Doctor,-0.5626659290573008,-0.2046294076264745,2.250539737554108,2024-11-04 08:10:40,Low,Young,0,0,1
-0.2719850665364047,2023-05-23 16:29:31,Debit,Austin,165.35.58.173,ATM,-1.439873585803431,Student,0.9359519809102986,-0.2046294076264745,-1.1527786455085456,2024-11-04 08:10:27,,,1,1,2
-0.3000507100029018,2023-09-07 17:19:21,Debit,Denver,125.89.163.224,ATM,-1.439873585803431,Student,-1.1335679899973388,-0.2046294076264745,-0.8147974696418214,2024-11-04 08:11:39,,,1,1,2
-0.981053280799114,2023-11-13 16:32:53,Debit,Tucson,203.174.215.229,Branch,-1.439873585803431,Student,2.2918443756428886,-0.2046294076264745,-1.0645203928391165,2024-11-04 08:06:56,,,1,1,2
-0.7332199584321555,2023-05-30 16:28:48,Debit,New York,23.255.214.209,Online,0.6348363551037051,Retired,-0.14876193487577336,-0.2046294076264745,-0.832207408133567,2024-11-04 08:11:40,,Young,1,0,0
0.16193716257121854,2023-03-20 17:30:52,Debit,Austin,214.67.148.245,Online,-0.5987749611113489,Doctor,-0.1915795894462762,-0.2046294076264745,0.11918863815860405,2024-11-04 08:09:39,Low,,0,1,2
-0.4290842171598461,2023-01-30 17:22:39,Debit,El Paso,72.128.135.172,ATM,-0.4866284778190712,Engineer,2.3346620302133916,-0.2046294076264745,0.9204974151421276,2024-11-04 08:08:42,,,1,1,1
-0.34950785001398527,2023-07-17 16:05:23,Debit,Omaha,161.195.172.148,Online,0.8591293216882603,Retired,1.9350305875553648,-0.2046294076264745,-0.594985770173086,2024-11-04 08:09:01,,Young,1,0,0
-0.6722969762731739,2023-08-04 18:34:01,Debit,Colorado Springs,171.150.178.172,Online,0.018030696996178132,Engineer,-0.4627580683927942,-0.2046294076264745,0.27103357996052285,2024-11-04 08:06:42,,Young,1,0,0
-0.4011212528767629,2023-03-13 16:26:30,Debit,Fresno,147.114.91.132,ATM,-1.1034341359265982,Student,-1.2192032991383444,-0.2046294076264745,-1.098657728387264,2024-11-04 08:11:23,,,1,1,2
1.3515781816059844,2023-03-07 16:51:37,Debit,Charlotte,180.224.54.115,Branch,0.46661663016528865,Retired,-0.14876193487577336,-0.2046294076264745,-0.6830233515513888,2024-11-04 08:12:17,Low,Young,0,0,0
-0.5145817505492484,2023-06-12 17:10:27,Credit,Mesa,100.4.40.132,Online,-0.5987749611113489,Doctor,-0.39139531077528944,-0.2046294076264745,2.1841536021586125,2024-11-04 08:07:58,,,1,1,1
-0.6509054797285876,2023-02-07 17:38:18,Debit,Los Angeles,120.32.147.210,Branch,-1.3838003441572921,Student,-0.23439724401677905,-0.2046294076264745,-0.9581363029544054,2024-11-04 08:12:07,,,1,1,2
-0.7397914261706524,2023-08-10 16:10:22,Debit,Washington,192.95.36.246,Branch,-1.1034341359265982,Student,-0.3200325531577847,-0.2046294076264745,-1.090000229128436,2024-11-04 08:07:15,,,1,1,2
0.23213549763193275,2023-05-22 17:59:02,Credit,Seattle,44.197.126.59,Online,1.7563011880264814,Retired,1.378401078138828,-0.2046294076264745,0.521903480682624,2024-11-04 08:10:38,Low,Young,0,0,0
0.6620874649808807,2023-06-05 16:08:37,Credit,Houston,175.210.47.87,Online,-0.54270171946521,Engineer,0.07959888950024178,-0.2046294076264745,0.6980427920703713,2024-11-04 08:07:32,Low,,0,1,1
0.5310003741556562,2023-11-24 16:45:11,Debit,Los Angeles,211.45.75.44,Branch,1.9805941546110366,Retired,0.4506852291112664,-0.2046294076264745,-0.06999080696754381,2024-11-04 08:07:34,Low,Young,0,0,0
1.1889685814726576,2023-12-22 17:08:55,Debit,Memphis,10.191.172.154,Branch,1.4198617381496486,Retired,-0.5912110321043027,-0.2046294076264745,0.5768326705562858,2024-11-04 08:07:29,Low,Young,0,0,0
-0.43938636189571884,2023-03-27 18:08:06,Debit,Philadelphia,218.238.171.184,Branch,0.018030696996178132,Doctor,-0.07739917725826863,-0.2046294076264745,0.003849399366569222,2024-11-04 08:11:54,,Young,1,0,0
-0.7161409875909578,2023-10-18 16:28:19,Debit,El Paso,37.143.57.20,ATM,0.971275804980538,Doctor,-0.4056678622987904,-0.2046294076264745,1.8649320519828465,2024-11-04 08:09:15,,Young,1,0,1
-0.48644765429380854,2023-03-24 17:04:32,Debit,Baltimore,77.21.150.75,ATM,-0.8791411693420429,Engineer,-0.7624816503863141,-0.2046294076264745,-0.2836365400109788,2024-11-04 08:08:36,,,1,1,2
-0.8844663956009982,2023-11-14 18:33:32,Debit,Dallas,214.67.148.245,ATM,1.81237442967262,Retired,-0.1915795894462762,-0.2046294076264745,0.34613879730074215,2024-11-04 08:11:18,,Young,1,0,0
-0.7491694582557991,2023-05-08 18:36:59,Credit,Las Vegas,64.15.0.66,ATM,0.18625042193459457,Engineer,-0.9908424747623292,-0.2046294076264745,0.3482326086211937,2024-11-04 08:06:41,,Young,1,0,0
