TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionAmount_Binned,CustomerAge_Binned,Target
170.19,27.0,156.0,5.0,5113.438123505975,Credit,Memphis,Branch,Student,Low,Young,1.0
155.51,68.0,15.0,1.0,5360.19,Debit,Raleigh,Online,Engineer,Low,Young,3.0
135.14999999999998,72.0,50.0,1.0,5878.14,Credit,Memphis,Online,Retired,Low,Young,3.0
39.48000000000002,56.0,38.0,1.0,5889.51,Debit,Nashville,Branch,Student,Low,Young,2.0
451.68,33.0,15.0,1.0,4381.54,Debit,Boston,ATM,Student,Low,Young,1.0
19.110000000000014,44.67844382691544,160.0,1.0,8478.46,Debit,Kansas City,Online,Student,Low,Young,2.0
355.0,26.0,33.0,1.0,185.47000000000025,Debit,Kansas City,ATM,Retired,Low,Young,3.0
427.69,43.0,236.0,1.0,2443.54,Debit,Raleigh,ATM,Doctor,Low,Young,0.0
254.86,23.0,102.0,1.0,699.8999999999996,Debit,Sacramento,Branch,Doctor,Low,Young,3.0
19.480000000000018,27.0,114.0,1.0,4739.59,Debit,San Diego,ATM,Doctor,Low,Young,0.0
190.17,49.0,265.0,1.0,12893.85,Debit,Dallas,Online,Doctor,Low,Young,0.0
91.38,44.67844382691544,179.0,1.0,2402.58,Debit,Las Vegas,ATM,Engineer,Low,Young,3.0
206.63,59.0,128.0,1.0,7626.53,Credit,Houston,Online,Retired,Low,Young,3.0
93.22,52.0,52.0,1.0,1014.6300000000001,Debit,Philadelphia,Online,Retired,Low,Young,2.0
547.98,28.0,171.0,1.0,1358.54,Debit,Detroit,Branch,Doctor,Low,Young,1.0
641.06,23.0,25.0,1.0,1602.13,Credit,Chicago,Online,Engineer,Low,Young,1.0
314.55,27.0,19.0,2.0,1105.8900000000003,Debit,Denver,ATM,Student,Low,Young,1.0
836.45,61.0,63.0,1.0,1731.8900000000003,Debit,Phoenix,Online,Retired,Low,Young,3.0
1095.09,29.0,52.0,1.0,8692.47,Debit,Nashville,Branch,Student,Low,Young,1.0
189.45,53.0,62.0,1.0,12578.75,Credit,San Jose,ATM,Student,Low,Young,1.0
91.84,67.0,80.0,1.0,1712.4099999999999,Debit,Nashville,ATM,Engineer,Low,Young,0.0
609.52,78.0,169.0,1.0,3485.03,Credit,Los Angeles,ATM,Student,Low,Young,1.0
859.3,78.0,68.0,1.0,1146.7799999999997,Debit,Seattle,Branch,Doctor,Low,Young,0.0
100.00999999999999,50.0,63.0,1.0,6393.12,Debit,Columbus,ATM,Student,Low,Young,1.0
28.779999999999973,40.0,51.0,1.0,680.5500000000002,Debit,New York,ATM,Student,Low,Young,0.0
111.07999999999996,70.0,83.0,1.0,7037.34,Debit,Indianapolis,ATM,Doctor,Low,Young,3.0
470.96,69.0,124.0,2.0,12991.030000000002,Debit,Washington,ATM,Engineer,Low,Young,1.0
52.22999999999999,28.0,96.0,1.0,105.01000000000022,Credit,New York,Branch,Student,Low,Young,1.0
78.62,32.0,52.0,1.0,1360.85,Debit,Jacksonville,ATM,Student,Low,Young,1.0
47.78999999999999,25.0,37.0,1.0,1649.92,Debit,San Francisco,Branch,Engineer,Low,Young,2.0
333.97,52.0,45.0,1.0,5237.36,Debit,Portland,Online,Student,Low,Young,1.0
30.870000000000005,33.0,295.0,1.0,14348.65,Debit,Indianapolis,Branch,Doctor,Low,Young,0.0
710.43,67.0,115.0,1.0,5625.55,Credit,Omaha,Branch,Retired,Low,Young,3.0
220.23,41.0,48.0,1.0,3438.02,Debit,Memphis,ATM,Retired,Low,Young,2.0
27.279999999999973,29.0,96.0,1.0,10668.24,Credit,Austin,Online,Retired,Low,Young,3.0
101.51999999999998,49.0,98.0,1.0,2018.9,Debit,Fort Worth,Branch,Retired,Low,Young,3.0
162.65,59.0,147.0,1.0,9500.95,Debit,Oklahoma City,ATM,Retired,Low,Young,3.0
10.519999999999982,55.0,30.0,1.0,2472.99,Credit,Raleigh,Online,Retired,Low,Young,2.0
270.72,38.0,37.0,1.0,6522.47,Debit,Sacramento,Branch,Engineer,Low,Young,0.0
202.34,20.0,134.0,1.0,5113.438123505975,Debit,Columbus,Online,Student,Low,Young,1.0
247.58,39.0,152.0,1.0,778.7399999999998,Debit,Milwaukee,Online,Retired,Low,Young,3.0
686.1699999999998,61.0,119.42293906810036,1.0,2246.15,Debit,Las Vegas,Online,Retired,Low,Young,3.0
359.65,25.0,289.0,1.0,219.52999999999975,Debit,San Antonio,ATM,Retired,Low,Young,3.0
109.91,38.0,90.0,1.0,12896.06,Debit,Jacksonville,ATM,Retired,Low,Young,2.0
215.72,30.0,137.0,1.0,8697.11,Debit,Seattle,Branch,Engineer,Low,Young,0.0
490.76,66.0,156.0,1.0,6414.11,Debit,Atlanta,Branch,Student,Low,Young,1.0
224.28,64.0,68.0,1.0,5767.51,Credit,Omaha,Branch,Student,Low,Young,1.0
614.03,68.0,51.0,1.0,5113.438123505975,Debit,Charlotte,Online,Student,Low,Young,1.0
608.79,55.0,157.0,1.0,2991.17,Debit,San Jose,Branch,Doctor,Low,Young,0.0
186.55,48.0,288.0,1.0,5113.438123505975,Debit,Houston,Online,Retired,Low,Young,3.0
840.16,20.0,68.0,1.0,1236.7600000000002,Debit,Kansas City,Online,Doctor,Low,Young,3.0
203.34,60.0,66.0,1.0,13586.99,Credit,Fresno,Branch,Student,Low,Young,1.0
90.88,26.0,284.0,1.0,7117.35,Debit,Jacksonville,Branch,Engineer,Low,Young,2.0
60.110000000000014,61.0,122.0,1.0,7235.87,Debit,San Francisco,Online,Doctor,Low,Young,0.0
393.92,72.0,47.0,1.0,7318.64,Debit,Portland,Online,Engineer,Low,Young,0.0
19.389999999999986,43.0,45.0,1.0,9847.6,Credit,Jacksonville,Online,Student,Low,Young,1.0
557.41,80.0,49.0,1.0,2968.75,Debit,Philadelphia,Branch,Student,Low,Young,1.0
57.06999999999999,31.0,99.0,1.0,9323.71,Debit,Raleigh,ATM,Student,Low,Young,1.0
395.27,18.0,167.0,1.0,1764.08,Debit,Miami,Online,Engineer,Low,Young,0.0
289.05,75.0,116.0,1.0,5683.49,Debit,Chicago,Online,Student,Low,Young,1.0
46.110000000000014,33.0,233.0,1.0,5225.73,Debit,Nashville,ATM,Engineer,Low,Young,3.0
335.5,63.0,47.0,1.0,6445.4,Debit,Albuquerque,ATM,Doctor,Low,Young,2.0
388.07,24.0,68.0,1.0,289.71000000000004,Debit,Mesa,Branch,Engineer,Low,Young,0.0
520.86,51.0,66.0,1.0,9200.74,Debit,Los Angeles,ATM,Engineer,Low,Young,3.0
787.4100000000001,25.0,39.0,1.0,300.8699999999999,Debit,Albuquerque,ATM,Retired,Low,Young,3.0
31.69999999999999,48.0,121.0,1.0,743.8999999999996,Debit,Milwaukee,ATM,Student,Low,Young,2.0
22.30000000000001,21.0,90.0,1.0,1200.3500000000004,Debit,San Francisco,Online,Engineer,Low,Young,1.0
203.12,56.0,181.0,1.0,1562.3900000000003,Credit,Dallas,ATM,Doctor,Low,Young,2.0
315.94,49.0,172.0,1.0,7719.71,Credit,Indianapolis,Online,Engineer,Low,Young,2.0
192.23,54.0,39.0,3.0,2610.67,Debit,Baltimore,Online,Student,Low,Young,1.0
1510.7099999999996,66.0,51.0,1.0,2060.02,Debit,Tucson,ATM,Retired,Low,Young,3.0
0.2599999999999909,20.0,173.0,1.0,1833.67,Debit,Atlanta,Online,Engineer,Low,Young,0.0
210.77,71.0,161.0,1.0,5396.65,Debit,Sacramento,ATM,Retired,Low,Young,2.0
406.65,57.0,107.0,1.0,12995.7,Debit,Los Angeles,Branch,Doctor,Low,Young,2.0
422.9,40.0,111.0,1.0,7616.43,Credit,San Diego,Online,Engineer,Low,Young,0.0
20.620000000000005,35.0,225.0,1.0,12500.8,Debit,Fresno,Branch,Student,Low,Young,1.0
174.39,19.0,36.0,1.0,1127.08,Debit,Sacramento,Online,Retired,Low,Young,2.0
7.860000000000014,76.0,91.0,1.0,3621.98,Debit,Milwaukee,ATM,Student,Low,Young,1.0
297.6564675428116,49.0,44.0,1.0,5212.28,Credit,Phoenix,Online,Retired,Low,Young,3.0
54.849999999999994,58.0,40.0,1.0,2727.45,Debit,Miami,ATM,Retired,Low,Young,3.0
204.7,49.0,95.0,5.0,5117.03,Debit,San Antonio,Online,Retired,Low,Young,3.0
16.55000000000001,26.0,159.0,1.0,6089.79,Debit,Albuquerque,ATM,Doctor,Low,Young,3.0
91.32,58.0,77.0,1.0,2618.1,Debit,Kansas City,ATM,Doctor,Low,Young,0.0
195.49,31.0,119.42293906810036,1.0,11988.12,Debit,Kansas City,Online,Student,Low,Young,1.0
49.620000000000005,55.0,111.0,1.0,3841.42,Debit,Miami,ATM,Student,Low,Young,1.0
487.16,28.0,84.0,1.0,321.21000000000004,Debit,New York,Online,Retired,Low,Young,3.0
405.6,37.0,44.0,1.0,9754.73,Credit,Virginia Beach,ATM,Retired,Low,Young,3.0
512.95,57.0,143.0,1.0,9584.52,Debit,Baltimore,ATM,Doctor,Low,Young,0.0
345.94,31.0,163.0,1.0,7624.56,Debit,Colorado Springs,ATM,Engineer,Low,Young,1.0
356.56,47.0,52.0,1.0,2485.73,Debit,Dallas,Branch,Student,Low,Young,1.0
10.310000000000002,36.0,280.0,1.0,2137.9,Debit,Miami,ATM,Retired,Low,Young,3.0
211.69,30.0,111.0,1.0,6412.85,Debit,Jacksonville,ATM,Student,Low,Young,1.0
221.49,23.0,196.0,1.0,707.25,Debit,Charlotte,Online,Student,Low,Young,1.0
278.23,48.0,83.0,1.0,8300.54,Debit,Atlanta,Branch,Retired,Low,Young,3.0
116.88,45.0,263.0,1.0,7717.34,Debit,Oklahoma City,ATM,Student,Low,Young,1.0
328.77,39.0,247.0,1.0,6967.03,Debit,Detroit,Branch,Student,Low,Young,1.0
77.53,54.0,55.0,1.0,5158.6,Debit,Seattle,Branch,Student,Low,Young,1.0
421.74,67.0,103.0,1.0,12031.14,Debit,Tucson,ATM,Retired,Low,Young,3.0
313.69,73.0,152.0,1.0,7093.68,Debit,Chicago,Branch,Student,Low,Young,1.0
411.72,29.0,153.0,1.0,8539.86,Debit,Fresno,Branch,Doctor,Low,Young,3.0
508.73,59.0,89.0,1.0,7640.57,Credit,Kansas City,Branch,Retired,Low,Young,3.0
153.08,24.0,201.0,1.0,1292.21,Debit,Las Vegas,ATM,Retired,Low,Young,3.0
23.00999999999999,63.0,166.0,1.0,5958.75,Credit,Oklahoma City,ATM,Doctor,Low,Young,0.0
69.28000000000003,25.0,129.0,1.0,708.7399999999998,Debit,Chicago,ATM,Doctor,Low,Young,0.0
51.25,28.0,66.0,1.0,1744.4,Debit,Denver,ATM,Retired,Low,Young,3.0
407.65,25.0,263.0,1.0,273.77999999999975,Credit,Raleigh,Online,Student,Low,Young,2.0
459.25,25.0,59.0,1.0,130.76000000000022,Debit,Memphis,ATM,Doctor,Low,Young,0.0
301.56,49.0,118.0,1.0,10389.6,Debit,Miami,Online,Student,Low,Young,1.0
17.670000000000016,63.0,91.0,1.0,1048.1800000000007,Debit,New York,ATM,Engineer,Low,Young,0.0
5.2900000000000205,32.0,132.0,1.0,12896.68,Credit,Philadelphia,Branch,Retired,Low,Young,3.0
401.37,43.0,251.0,1.0,8208.54,Credit,Indianapolis,Online,Retired,Low,Young,3.0
145.4,38.0,24.0,1.0,5244.49,Debit,Detroit,Branch,Retired,Low,Young,3.0
556.34,37.0,46.0,1.0,11935.14,Credit,El Paso,Branch,Student,Low,Young,1.0
34.31,24.0,251.0,1.0,1484.7600000000002,Debit,Sacramento,Online,Student,Low,Young,1.0
780.5899999999999,23.0,145.0,1.0,6513.34,Credit,Columbus,Online,Doctor,Low,Young,0.0
282.65,35.0,161.0,1.0,13801.15,Credit,San Diego,Online,Doctor,Low,Young,2.0
305.27,68.0,147.0,1.0,12958.65,Debit,Nashville,ATM,Retired,Low,Young,3.0
185.81,32.0,116.0,1.0,9588.71,Debit,Denver,ATM,Engineer,Low,Young,3.0
66.00999999999999,49.0,179.0,1.0,3475.99,Credit,Seattle,Branch,Engineer,Low,Young,1.0
447.95,29.0,75.0,1.0,7544.4,Debit,Seattle,ATM,Student,Low,Young,2.0
279.3,19.0,48.0,1.0,1193.6099999999992,Debit,Columbus,Online,Doctor,Low,Young,3.0
297.6564675428116,33.0,27.0,1.0,12063.77,Debit,Omaha,Branch,Doctor,Low,Young,3.0
611.1500000000001,27.0,121.0,1.0,892.8299999999999,Debit,Dallas,Branch,Student,Low,Young,1.0
275.2,54.0,81.0,1.0,1230.12,Debit,Denver,ATM,Doctor,Low,Young,0.0
427.79,18.0,189.0,1.0,1479.67,Credit,Raleigh,Branch,Engineer,Low,Young,1.0
469.13,54.0,139.0,1.0,1265.2799999999997,Debit,San Jose,Branch,Retired,Low,Young,3.0
102.81000000000003,76.0,47.0,1.0,3228.87,Credit,Charlotte,ATM,Student,Low,Young,1.0
22.610000000000014,19.0,145.0,1.0,1111.6700000000005,Debit,Raleigh,Branch,Retired,Low,Young,3.0
68.28,56.0,293.0,1.0,3213.16,Debit,Washington,Branch,Student,Low,Young,1.0
33.64999999999998,63.0,146.0,1.0,12719.93,Credit,Washington,Branch,Student,Low,Young,1.0
362.68,63.0,137.0,1.0,2040.77,Credit,Nashville,Online,Engineer,Low,Young,3.0
73.23000000000002,20.0,172.0,1.0,1309.85,Debit,Memphis,Online,Retired,Low,Young,3.0
654.49,25.0,104.0,1.0,164.60999999999967,Debit,Charlotte,Online,Retired,Low,Young,2.0
18.560000000000002,49.0,161.0,1.0,4230.37,Credit,Omaha,Branch,Student,Low,Young,1.0
389.05,27.0,41.0,1.0,761.0,Debit,Phoenix,Online,Retired,Low,Young,3.0
7.3799999999999955,67.0,119.42293906810036,1.0,2923.83,Debit,Seattle,Online,Doctor,Low,Young,2.0
109.47999999999999,44.67844382691544,93.0,1.0,7372.47,Debit,San Antonio,Branch,Student,Low,Young,1.0
66.91,39.0,85.0,1.0,871.1000000000004,Credit,Austin,Branch,Retired,Low,Young,3.0
335.48,45.0,155.0,1.0,3023.16,Debit,Tucson,Online,Retired,Low,Young,2.0
38.139999999999986,19.0,174.0,1.0,1119.21,Debit,Philadelphia,ATM,Student,Low,Young,1.0
1076.98,60.0,173.0,1.0,11833.73,Debit,Mesa,Branch,Engineer,Low,Young,0.0
360.02,68.0,68.0,1.0,6400.59,Credit,Indianapolis,Online,Student,Low,Young,1.0
567.71,63.0,80.0,1.0,13884.24,Debit,Atlanta,ATM,Doctor,Low,Young,0.0
218.19,19.0,185.0,1.0,620.8299999999999,Debit,Louisville,Online,Doctor,Low,Young,0.0
209.99,19.0,40.0,1.0,1938.0100000000002,Debit,Virginia Beach,ATM,Doctor,Low,Young,2.0
11.019999999999982,19.0,280.0,1.0,964.79,Credit,Boston,Branch,Student,Low,Young,1.0
83.43,56.0,109.0,1.0,1870.1599999999999,Debit,Omaha,Branch,Student,Low,Young,2.0
344.97,34.0,106.0,1.0,5577.94,Credit,Milwaukee,Online,Student,Low,Young,1.0
172.29,36.0,283.0,1.0,8700.8,Debit,San Francisco,Branch,Doctor,Low,Young,0.0
195.54,60.0,255.0,1.0,2794.66,Debit,Portland,ATM,Retired,Low,Young,2.0
101.23000000000002,45.0,87.0,1.0,6169.71,Debit,Milwaukee,ATM,Doctor,Low,Young,0.0
180.46,25.0,34.0,1.0,831.75,Debit,Houston,Branch,Doctor,Low,Young,2.0
692.55,53.0,109.0,1.0,2451.56,Debit,Baltimore,ATM,Doctor,Low,Young,3.0
147.31,34.0,92.0,1.0,13625.52,Debit,Milwaukee,ATM,Retired,Low,Young,3.0
107.48000000000002,20.0,103.0,1.0,1379.3900000000003,Debit,Raleigh,Branch,Engineer,Low,Young,3.0
1831.0199999999995,62.0,83.0,1.0,11498.01,Debit,Fort Worth,ATM,Doctor,Low,Young,0.0
81.50999999999999,25.0,97.0,1.0,865.4899999999998,Credit,Memphis,Branch,Doctor,Low,Young,0.0
365.48,76.0,216.0,1.0,7147.4,Debit,Nashville,Online,Engineer,Low,Young,2.0
491.1,35.0,125.0,1.0,7833.85,Debit,Baltimore,ATM,Retired,Low,Young,3.0
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,ATM,Student,Low,Young,1.0
645.04,70.0,78.0,1.0,7361.47,Debit,Chicago,Online,Retired,Low,Young,2.0
169.28,45.0,114.0,1.0,5128.44,Credit,Houston,Branch,Doctor,Low,Young,0.0
88.42000000000002,62.0,91.0,1.0,12381.45,Credit,Baltimore,Branch,Student,Low,Young,1.0
155.53,29.0,66.0,1.0,4008.05,Debit,Denver,Branch,Engineer,Low,Young,1.0
991.82,43.0,300.0,1.0,3493.13,Debit,Baltimore,ATM,Doctor,Low,Young,0.0
39.24000000000001,77.0,106.0,1.0,6462.41,Debit,Chicago,Online,Retired,Low,Young,3.0
152.01,42.0,111.0,3.0,4625.12,Debit,Virginia Beach,Branch,Student,Low,Young,1.0
78.76999999999998,48.0,50.0,1.0,6470.57,Debit,Mesa,ATM,Student,Low,Young,1.0
26.5,48.0,179.0,1.0,4854.83,Credit,Sacramento,ATM,Student,Low,Young,1.0
83.62,48.0,146.0,1.0,12652.22,Debit,Indianapolis,Branch,Engineer,Low,Young,0.0
142.78,68.0,150.0,1.0,11705.88,Debit,Chicago,Online,Student,Low,Young,1.0
55.99000000000001,35.0,95.0,1.0,932.6099999999997,Credit,New York,Online,Student,Low,Young,1.0
774.48,61.0,31.0,1.0,11613.58,Debit,Omaha,ATM,Student,Low,Young,1.0
105.37000000000003,25.0,160.0,1.0,1068.5500000000002,Debit,Sacramento,ATM,Doctor,Low,Young,0.0
118.82999999999998,28.0,295.0,1.0,1616.3000000000002,Debit,Virginia Beach,ATM,Student,Low,Young,1.0
46.22000000000003,23.0,217.0,1.0,471.27999999999975,Debit,San Antonio,ATM,Engineer,Low,Young,0.0
659.71,21.0,148.0,1.0,106.85999999999967,Debit,Columbus,ATM,Engineer,Low,Young,1.0
377.97,72.0,160.0,1.0,2457.1,Debit,Memphis,Online,Engineer,Low,Young,2.0
114.1,69.0,148.0,1.0,5882.12,Debit,Houston,Online,Doctor,Low,Young,1.0
11.300000000000011,55.0,41.0,1.0,1938.9899999999998,Debit,Sacramento,ATM,Retired,Low,Young,3.0
95.5,57.0,17.0,1.0,4079.09,Debit,Baltimore,ATM,Student,Low,Young,1.0
130.93,28.0,149.0,1.0,860.1199999999999,Debit,San Francisco,Online,Retired,Low,Young,3.0
272.97,68.0,174.0,1.0,7811.31,Debit,Charlotte,ATM,Doctor,Low,Young,3.0
73.35,24.0,47.0,1.0,1181.8400000000001,Debit,Sacramento,Online,Doctor,Low,Young,3.0
29.939999999999998,58.0,243.0,1.0,10915.54,Credit,San Diego,ATM,Student,Low,Young,1.0
307.24,19.0,136.0,2.0,1670.7200000000003,Credit,Sacramento,ATM,Engineer,Low,Young,3.0
50.52000000000001,20.0,140.0,1.0,1121.1900000000005,Debit,Phoenix,Branch,Retired,Low,Young,3.0
820.46,53.0,243.0,1.0,5621.86,Debit,Dallas,ATM,Doctor,Low,Young,0.0
153.07,56.0,116.0,1.0,8873.43,Debit,Indianapolis,ATM,Student,Low,Young,1.0
52.93999999999997,41.0,146.0,1.0,6990.92,Debit,Milwaukee,ATM,Retired,Low,Young,3.0
384.41,60.0,65.0,1.0,7831.56,Debit,Indianapolis,ATM,Retired,Low,Young,2.0
235.42,51.0,175.0,1.0,6173.23,Credit,Omaha,Online,Engineer,Low,Young,3.0
114.23000000000002,56.0,64.0,1.0,9523.72,Debit,Los Angeles,ATM,Doctor,Low,Young,0.0
12.620000000000005,33.0,61.00000000000001,1.0,6420.47,Credit,Memphis,ATM,Engineer,Low,Young,3.0
997.37,23.0,145.0,1.0,1146.0900000000001,Debit,Tucson,ATM,Retired,Low,Young,3.0
373.52,35.0,235.0,1.0,6430.41,Debit,Virginia Beach,Online,Student,Low,Young,1.0
336.05,28.0,164.0,1.0,1635.0500000000002,Debit,Seattle,Online,Engineer,Low,Young,2.0
366.93,66.0,33.0,1.0,6697.79,Credit,Colorado Springs,Branch,Student,Low,Young,1.0
112.27000000000001,58.0,102.0,1.0,7369.89,Debit,Fresno,Online,Student,Low,Young,1.0
494.96,40.0,132.0,1.0,6903.68,Debit,Baltimore,Branch,Retired,Low,Young,3.0
561.58,65.0,23.0,1.0,11748.86,Debit,Charlotte,Branch,Engineer,Low,Young,3.0
440.94,42.0,148.0,1.0,7303.23,Debit,Denver,Online,Retired,Low,Young,3.0
71.9,29.0,51.0,1.0,10619.35,Debit,Milwaukee,Online,Doctor,Low,Young,1.0
256.66,54.0,137.0,1.0,1794.5,Debit,Las Vegas,Branch,Doctor,Low,Young,1.0
166.55,59.0,99.0,1.0,12970.21,Debit,Omaha,ATM,Retired,Low,Young,3.0
276.26,56.0,143.0,1.0,120.89000000000033,Credit,Boston,Branch,Retired,Low,Young,3.0
35.45999999999998,67.0,164.0,1.0,5692.31,Debit,Boston,ATM,Doctor,Low,Young,2.0
38.139999999999986,50.0,165.0,1.0,9879.87,Debit,Dallas,ATM,Retired,Low,Young,3.0
506.26,64.0,86.0,1.0,6266.65,Debit,Milwaukee,Online,Retired,Low,Young,3.0
736.32,31.0,27.999999999999986,1.0,14268.95,Credit,Raleigh,Online,Retired,Low,Young,3.0
389.43,52.0,151.0,1.0,6449.83,Debit,Austin,Branch,Student,Low,Young,2.0
25.579999999999984,60.0,166.0,1.0,6741.41,Credit,Albuquerque,Branch,Student,Low,Young,1.0
446.1,25.0,243.0,1.0,1008.4400000000005,Debit,Tucson,ATM,Retired,Low,Young,3.0
147.73999999999998,23.0,15.0,1.0,1711.7799999999997,Debit,Las Vegas,Online,Doctor,Low,Young,3.0
1228.81,26.0,254.0,1.0,1821.0,Debit,Detroit,Online,Engineer,Low,Young,3.0
46.22999999999999,77.0,282.0,1.0,5107.75,Debit,Indianapolis,ATM,Retired,Low,Young,3.0
265.37,33.0,77.0,1.0,5229.95,Debit,Mesa,Online,Engineer,Low,Young,3.0
342.57,20.0,91.0,1.0,339.15999999999985,Debit,Los Angeles,ATM,Engineer,Low,Young,3.0
417.26,32.0,45.0,1.0,10442.48,Debit,Mesa,Online,Doctor,Low,Young,0.0
33.629999999999995,63.0,76.0,1.0,4324.4,Debit,Los Angeles,ATM,Engineer,Low,Young,2.0
64.57999999999998,55.0,173.0,1.0,6292.29,Debit,Portland,ATM,Student,Low,Young,1.0
23.230000000000018,21.0,122.0,1.0,269.0100000000002,Debit,Dallas,Branch,Retired,Low,Young,3.0
297.6564675428116,78.0,112.0,1.0,5113.438123505975,Debit,Albuquerque,Branch,Engineer,Low,Young,1.0
278.88,64.0,179.0,2.0,1334.0900000000001,Debit,Tucson,ATM,Student,Low,Young,1.0
285.49,53.0,109.0,1.0,6366.84,Debit,Tucson,Branch,Student,Low,Young,1.0
71.87,22.0,258.0,1.0,1839.1,Debit,Tucson,Online,Engineer,Low,Young,0.0
308.8,53.0,41.0,1.0,3966.54,Debit,Columbus,Branch,Doctor,Low,Young,0.0
135.35,44.67844382691544,82.0,1.0,9983.36,Debit,Omaha,Branch,Doctor,Low,Young,0.0
288.43,66.0,72.0,1.0,4577.09,Debit,Detroit,Branch,Engineer,Low,Young,3.0
147.46,65.0,205.0,1.0,7458.03,Credit,Memphis,Branch,Student,Low,Young,1.0
214.15,32.0,217.0,1.0,6397.29,Debit,Sacramento,Branch,Student,Low,Young,1.0
71.34,49.0,144.0,3.0,6345.03,Debit,Indianapolis,Branch,Doctor,Low,Young,0.0
170.36,30.0,118.0,1.0,6034.73,Debit,Kansas City,Branch,Retired,Low,Young,3.0
965.6600000000001,53.0,32.0,1.0,765.8099999999995,Debit,Boston,Branch,Doctor,Low,Young,0.0
736.53,55.0,120.0,1.0,9826.26,Debit,Fort Worth,ATM,Engineer,Low,Young,0.0
213.42,45.0,17.0,1.0,3736.38,Credit,Sacramento,Online,Doctor,Low,Young,3.0
94.09,27.0,203.0,1.0,646.8500000000004,Credit,Atlanta,ATM,Doctor,Low,Young,0.0
91.23000000000005,72.0,86.0,1.0,6385.12,Debit,Columbus,ATM,Doctor,Low,Young,0.0
263.92,57.0,233.0,1.0,4161.71,Debit,Mesa,ATM,Student,Low,Young,1.0
77.49999999999997,51.0,201.0,1.0,11079.77,Debit,Columbus,ATM,Engineer,Low,Young,3.0
3.6499999999999773,69.0,146.0,1.0,10017.11,Debit,Austin,Branch,Doctor,Low,Young,3.0
43.879999999999995,26.0,251.0,1.0,1644.0900000000001,Debit,Louisville,ATM,Retired,Low,Young,3.0
297.6564675428116,28.0,132.0,1.0,387.64999999999964,Debit,Colorado Springs,Online,Retired,Low,Young,2.0
224.79,18.0,129.0,1.0,528.3800000000001,Debit,San Diego,Branch,Doctor,Low,Young,0.0
64.30000000000001,55.0,67.0,1.0,7530.3,Debit,Denver,Branch,Retired,Low,Young,2.0
111.79000000000002,62.0,49.0,1.0,10887.59,Debit,Miami,ATM,Doctor,Low,Young,3.0
927.16,59.0,153.0,1.0,7104.61,Debit,Virginia Beach,Branch,Engineer,Low,Young,3.0
613.7,61.0,37.0,1.0,7307.11,Debit,Mesa,Branch,Engineer,Low,Young,1.0
26.069999999999993,20.0,19.0,3.0,349.97999999999956,Debit,Houston,ATM,Retired,Low,Young,3.0
170.45,60.0,199.0,1.0,2284.41,Credit,Dallas,Online,Doctor,Low,Young,0.0
344.27,22.0,123.0,1.0,1918.3599999999997,Debit,Las Vegas,Online,Doctor,Low,Young,0.0
872.72,22.0,288.0,1.0,503.0100000000002,Debit,San Francisco,ATM,Doctor,Low,Young,0.0
292.95,37.0,56.0,1.0,1216.9099999999999,Debit,Boston,Branch,Engineer,Low,Young,3.0
28.439999999999998,18.0,243.0,1.0,1071.04,Credit,Omaha,ATM,Student,Low,Young,1.0
209.02,21.0,74.0,1.0,187.89999999999964,Debit,Los Angeles,Online,Student,Low,Young,1.0
20.05000000000001,72.0,171.0,1.0,7145.67,Debit,Oklahoma City,ATM,Student,Low,Young,2.0
175.02,28.0,71.0,1.0,1493.88,Credit,Houston,Online,Engineer,Low,Young,2.0
89.5,41.0,134.0,1.0,8658.95,Debit,Houston,ATM,Student,Low,Young,2.0
69.95999999999998,28.0,31.0,1.0,164.1199999999999,Debit,Baltimore,ATM,Engineer,Low,Young,1.0
146.51,53.0,119.42293906810036,1.0,7089.9,Debit,Oklahoma City,ATM,Retired,Low,Young,3.0
376.78,21.0,88.0,1.0,841.6499999999996,Debit,Portland,ATM,Retired,Low,Young,3.0
148.53999999999996,71.0,107.0,1.0,5677.05,Debit,Kansas City,ATM,Doctor,Low,Young,0.0
388.77,26.0,30.0,1.0,1658.4899999999998,Debit,Atlanta,ATM,Doctor,Low,Young,3.0
100.38000000000002,63.0,49.0,1.0,10171.68,Credit,Portland,ATM,Retired,Low,Young,3.0
137.23,64.0,63.0,1.0,13847.99,Debit,Memphis,ATM,Retired,Low,Young,2.0
870.3,51.0,229.0,1.0,3688.98,Debit,Detroit,Online,Engineer,Low,Young,1.0
458.94,52.0,180.0,1.0,5619.95,Debit,Austin,ATM,Doctor,Low,Young,0.0
327.35,20.0,175.0,1.0,342.0799999999999,Debit,Las Vegas,Branch,Student,Low,Young,2.0
757.15,53.0,38.0,1.0,4702.86,Debit,Tucson,Branch,Doctor,Low,Young,1.0
5.639999999999986,44.67844382691544,47.0,1.0,12703.24,Credit,Portland,Online,Retired,Low,Young,3.0
47.22999999999999,73.0,160.0,1.0,6659.81,Debit,Charlotte,Branch,Engineer,Low,Young,0.0
239.41,42.0,248.0,1.0,7860.65,Debit,Colorado Springs,Branch,Retired,Low,Young,3.0
7.480000000000018,55.0,29.000000000000014,1.0,5113.438123505975,Debit,Chicago,Branch,Retired,Low,Young,3.0
